R	18.48209	-2.610702	4.286584	1477010459550000 	-15.73241	-9.45431	-4.822755	-0.8991588	4.905858981
R	18.81681	-2.651658	4.378699	1477010459650000 	-16.21641	-9.532767	-4.851237	-0.6687336	4.89711191
R	18.53353	-2.613746	4.252107	1477010459750000 	-16.70274	-9.587966	-4.869295	-0.4343005	4.888624625
R	20.10848	-2.571242	4.579152	1477010459850000 	-17.19033	-9.619537	-4.876462	-0.1964789	4.880418588
R	20.42433	-2.663803	4.177482	1477010459950000 	-17.67806	-9.627173	-4.872316	0.04407027	4.872515304
R	20.48433	-2.676476	3.995549	1477010460050000 	-18.16479	-9.610638	-4.856481	0.2866482	4.864933185
R	20.60912	-2.657836	4.302915	1477010460150000 	-18.64933	-9.569766	-4.828636	0.5305216	4.857692743
R	20.76407	-2.691742	4.208127	1477010460250000 	-19.13046	-9.504465	-4.788514	0.7749269	4.8508121
R	21.57911	-2.721595	3.647271	1477010460350000 	-19.60694	-9.414724	-4.735906	1.019074	4.844307738
R	21.77882	-2.781427	3.681834	1477010460450000 	-20.07752	-9.300609	-4.670665	1.262153	4.838196124
R	22.661	-2.697072	3.794663	1477010460550000 	-20.54093	-9.16227	-4.592709	1.503337	4.832493983
R	23.17224	-2.765983	3.506228	1477010460650000 	-20.9959	-8.999938	-4.50202	1.741788	4.827215504
R	23.50859	-2.765187	3.333197	1477010460750000 	-21.44115	-8.813932	-4.398646	1.976663	4.822373197
R	23.16926	-2.815928	2.775023	1477010460850000 	-21.87542	-8.604651	-4.282703	2.20712	4.817979211
R	23.49061	-2.807452	3.305063	1477010460950000 	-22.29746	-8.372581	-4.154374	2.432324	4.814044388
R	23.90931	-2.774659	2.905008	1477010461050000 	-22.70605	-8.118289	-4.013912	2.651451	4.810580209
R	24.71213	-2.798194	2.375526	1477010461150000 	-23.09998	-7.842426	-3.861632	2.863697	4.807594223
R	24.50055	-2.850952	2.957432	1477010461250000 	-23.4781	-7.545719	-3.697916	3.068281	4.80509428
R	24.93166	-2.874936	2.63668	1477010461350000 	-23.83929	-7.228974	-3.523209	3.264451	4.803086715
R	25.07175	-2.902363	2.270235	1477010461450000 	-24.18246	-6.89307	-3.338014	3.451493	4.801576969
R	25.80796	-2.859516	1.933196	1477010461550000 	-24.5066	-6.538955	-3.142893	3.62873	4.800568489
R	25.33367	-2.902125	1.889512	1477010461650000 	-24.81075	-6.167641	-2.938459	3.795532	4.800062964
R	25.39906	-2.942523	1.814368	1477010461750000 	-25.09401	-5.780204	-2.725375	3.951321	4.80006318
R	26.10587	-2.931676	1.921078	1477010461850000 	-25.35556	-5.377771	-2.504349	4.09557	4.80056846
R	25.86336	-2.885189	1.92658	1477010461950000 	-25.59463	-4.961521	-2.276127	4.227811	4.801576821
R	26.18964	-2.972523	1.633477	1477010462050000 	-25.81054	-4.532677	-2.04149	4.347639	4.803087163
R	27.25929	-2.977996	0.8431943	1477010462150000 	-26.0027	-4.092498	-1.801248	4.45471	4.805094748
R	26.84381	-2.997402	0.5944945	1477010462250000 	-26.1706	-3.642274	-1.556233	4.548748	4.807594983
R	26.46937	-3.0276	0.4307284	1477010462350000 	-26.31378	-3.183319	-1.307294	4.629543	4.810580629
R	26.69194	-3.01199	0.4542462	1477010462450000 	-26.43191	-2.716966	-1.055291	4.696955	4.814044595
R	26.71272	-3.077016	0.4967585	1477010462550000 	-26.52473	-2.244556	-0.8010895	4.750913	4.817978697
R	26.35802	-3.091393	0.4233448	1477010462650000 	-26.59206	-1.767436	-0.5455531	4.791414	4.822372477
R	26.59057	-3.058941	-0.2498442	1477010462750000 	-26.63381	-1.286948	-0.2895382	4.818524	4.82721513
R	27.25246	-3.080026	-0.1615265	1477010462850000 	-26.64997	-0.8044246	-0.03388826	4.832376	4.832494824
R	26.98908	-3.142895	-0.6116327	1477010462950000 	-26.64063	-0.3211813	0.2205718	4.833166	4.838196513
R	26.95409	3.136512	-0.7303194	1477010463050000 	-26.60595	0.1614891	0.4730412	4.821156	4.844307293
R	26.82677	3.127371	-0.5252817	1477010463150000 	-26.54616	0.6423229	0.7227482	4.796667	4.850812228
R	26.08648	3.041601	-0.3797731	1477010463250000 	-26.46158	1.120091	0.9689547	4.760074	4.857692631
R	26.5132	3.162864	-0.6746881	1477010463350000 	-26.35259	1.593607	1.210961	4.71181	4.864933712
R	26.41086	3.072313	-1.062124	1477010463450000 	-26.21965	2.061726	1.448108	4.652353	4.872515286
R	26.16847	3.054394	-0.855942	1477010463550000 	-26.06328	2.523357	1.679785	4.582228	4.880419151
R	26.49653	3.02722	-1.607786	1477010463650000 	-25.88405	2.977463	1.905426	4.502	4.88862478
R	26.44731	2.999942	-1.436008	1477010463750000 	-25.68259	3.423063	2.124519	4.41227	4.897112163
R	25.76844	3.019702	-1.631517	1477010463850000 	-25.45958	3.859241	2.336602	4.31367	4.905859535
R	25.62843	2.994471	-1.70553	1477010463950000 	-25.21574	4.285143	2.541269	4.206857	4.914844245
R	24.65146	2.965886	-1.641908	1477010464050000 	-24.95183	4.699982	2.73817	4.09251	4.924044379
R	24.86058	2.940754	-1.973935	1477010464150000 	-24.66865	5.103041	2.927008	3.971324	4.933435937
R	24.99457	2.930138	-2.492785	1477010464250000 	-24.367	5.493672	3.107543	3.844007	4.94299639
R	25.0204	2.950248	-2.652488	1477010464350000 	-24.04774	5.871299	3.27959	3.71127	4.952699827
R	24.41514	2.874453	-1.954509	1477010464450000 	-23.71171	6.235417	3.443019	3.57383	4.962523622
R	24.6376	2.873031	-2.305615	1477010464550000 	-23.35978	6.585591	3.597751	3.432399	4.972441569
R	23.49842	2.894761	-2.544379	1477010464650000 	-22.99282	6.921459	3.743759	3.287685	4.982429539
R	23.41546	2.848655	-2.969744	1477010464750000 	-22.61171	7.242727	3.881065	3.140384	4.992462038
R	23.41126	2.799455	-3.477012	1477010464850000 	-22.2173	7.549173	4.009736	2.99118	5.002513426
R	23.42996	2.745711	-2.707678	1477010464950000 	-21.81046	7.840639	4.129885	2.840738	5.012558478
R	23.20885	2.799455	-2.949602	1477010465050000 	-21.39203	8.117035	4.241663	2.689706	5.02257139
R	22.55101	2.717181	-2.6054	1477010465150000 	-20.96283	8.378334	4.345261	2.538708	5.032527344
R	22.03597	2.700465	-3.400656	1477010465250000 	-20.52368	8.624568	4.440903	2.388345	5.042401342
R	22.0803	2.729034	-2.811046	1477010465350000 	-20.07535	8.855831	4.528845	2.23919	5.052168731
R	21.77567	2.726489	-2.799984	1477010465450000 	-19.61861	9.072271	4.609368	2.091789	5.061803491
R	21.19191	2.639066	-3.306777	1477010465550000 	-19.15416	9.27409	4.682779	1.946661	5.071282699
R	21.27178	2.705673	-3.3833	1477010465650000 	-18.68272	9.461538	4.749403	1.804293	5.080580881
R	20.15003	2.693803	-3.971271	1477010465750000 	-18.20494	9.634916	4.809585	1.665143	5.089676717
R	19.91012	2.616682	-3.29532	1477010465850000 	-17.72144	9.794565	4.863679	1.529639	5.098545762
R	19.9648	2.60466	-3.664102	1477010465950000 	-17.23282	9.940872	4.91205	1.398179	5.107165527
R	19.43162	2.594538	-3.651343	1477010466050000 	-16.73963	10.07426	4.95507	1.271129	5.115514406
R	19.2581	2.559822	-3.716461	1477010466150000 	-16.24238	10.19518	4.993113	1.148829	5.123571557
R	18.85725	2.556778	-3.53147	1477010466250000 	-15.74155	10.30413	5.026553	1.03159	5.131316887
R	17.93832	2.487744	-4.222883	1477010466350000 	-15.23758	10.40163	5.055761	0.9196923	5.138730701
R	17.59633	2.562146	-3.317883	1477010466450000 	-14.73089	10.48822	5.081101	0.813394	5.145794124
R	17.43484	2.493576	-3.802615	1477010466550000 	-14.22183	10.56447	5.102928	0.7129259	5.152488478
R	17.19806	2.46371	-3.313897	1477010466650000 	-13.71073	10.63099	5.121588	0.6184955	5.158798341
R	16.86157	2.445369	-3.743524	1477010466750000 	-13.19791	10.68837	5.137411	0.5302878	5.164706858
R	16.63302	2.398815	-3.455295	1477010466850000 	-12.68362	10.73726	5.150712	0.448467	5.170198909
R	16.17436	2.400763	-3.361253	1477010466950000 	-12.16811	10.77829	5.161789	0.3731774	5.175261061
R	15.51247	2.356317	-3.456733	1477010467050000 	-11.65158	10.81212	5.170921	0.3045457	5.179881473
R	15.46745	2.394427	-4.449697	1477010467150000 	-11.13421	10.83944	5.178363	0.2426814	5.184046452
R	15.19847	2.347791	-3.728088	1477010467250000 	-10.61615	10.86091	5.184351	0.1876789	5.187746973
R	14.97007	2.293741	-2.90921	1477010467350000 	-10.09755	10.87723	5.189095	0.1396181	5.190972947
R	14.52778	2.348663	-3.34851	1477010467450000 	-9.578521	10.88909	5.192781	0.09856635	5.19371638
R	13.86484	2.29853	-3.203442	1477010467550000 	-9.059154	10.8972	5.19557	0.06457867	5.195971327
R	13.37045	2.293074	-3.215725	1477010467650000 	-8.539535	10.90227	5.197594	0.03769917	5.197730718
R	13.64596	2.189595	-2.987211	1477010467750000 	-8.019735	10.90501	5.198959	0.01796166	5.198990027
R	12.8856	2.169303	-2.779369	1477010467850000 	-7.499815	10.90613	5.199745	0.005390285	5.199747794
R	13.2691	2.161844	-2.405718	1477010467950000 	-6.979831	10.90636	5.2	0	5.2
